time (min),track_id,pos_x (micron),pos_y (micron),flux (mmol/gdw/h),flux_err (mmol/gdw/h),flux_low (mmol/gdw/h),flux_high (mmol/gdw/h)
302.23,138,146.95,396.76,-1.33481,1.7,-3.53481,2.76519
302.23,Untracked,162.21,398.72,1.78827,1.8,0.0882665,6.58827
302.23,Untracked,113.66,403.18,-2.81218,2.4,-5.81218,3.38782
302.23,142,20.09,403.72,1.34952,2.25,-2.15048,6.44952
302.23,146,128.96,404.4,-0.603819,2.05,-3.70382,4.09618
302.23,141,381.4,405.66,5.03833,2.6,0.238334,10.4383
302.23,139,176.71,407.01,1.26543,1.5,-0.334568,5.06543
302.23,148,327.15,416.47,-0.87797,2.5,-5.37797,4.42203
302.23,147,431.87,416.6,-0.944737,2,-3.34474,4.05526
302.23,143,121.1,421.91,-0.0576549,2.3,-3.75765,5.04235
302.23,149,212.8,421.92,-2.87238,2,-5.57238,1.82762
302.23,144,161.07,422.4,1.94929,1.6,-0.350715,5.84929
302.23,152,68.9,422.81,0.490505,1.75,-1.2095,5.2905
302.23,150,294.55,423.16,-0.186293,1.9,-2.98629,4.11371
302.23,155,142.39,425.63,-0.716616,2.1,-3.91662,4.08338
302.23,Untracked,242.23,427.56,0.203911,2,-2.59609,5.30391
302.23,162,267.62,429.47,3.50399,1.75,0.703987,7.60399
302.23,154,108.95,430.72,0.0488525,2.4,-3.95115,5.24885
302.23,Untracked,309.06,430.51,0.317029,3,-4.58297,7.11703
302.23,157,387.03,433.43,1.14733,2.7,-3.25267,6.94733
302.23,Untracked,415.73,433.67,-1.51834,2.15,-3.11834,6.08166
302.23,Untracked,302.99,438.53,2.21703,2.95,-2.58297,9.11703
302.23,Untracked,229.93,440.2,-3.42944,2.6,-7.22944,2.97056
302.23,Untracked,327.6,441.38,-0.789075,3.55,-6.78908,7.21092
311.67,4,125.59,4.19,0.179043,1.7,-2.12096,4.37904
311.67,5,295.32,9.8,4.30582,1.9,1.10582,8.50582
311.67,Untracked,143.42,17.68,0.625671,1.9,-2.07433,5.32567
311.67,Untracked,99.1,22.34,-1.14253,2.45,-4.94253,4.65747
311.67,6,156.44,22.37,4.84076,1.8,1.74076,8.84076
311.67,7,249.45,23.44,0.840039,1.75,-2.05996,4.74004
311.67,14,56.94,28.23,1.82626,2.05,-1.37374,6.42626
311.67,13,106.83,38.92,-3.45694,1.75,-5.85694,0.743064
311.67,Untracked,12.72,39.42,2.0529,2.15,-0.0471036,8.2529
311.67,9,255.27,39.92,-1.02954,1.45,-2.72954,2.57046
311.67,12,82.69,41.28,0.624209,1.95,-2.67579,5.12421
311.67,11,211.1,48.61,-0.130985,1.05,-1.23098,2.86902
311.67,17,239.98,52.49,-0.703853,1.6,-3.40385,2.99615
311.67,15,33.62,57.58,4.57173,1.9,1.97173,9.07173
311.67,Untracked,11.55,57.85,-3.02508,1.5,-4.12508,2.07492
311.67,20,118.21,68,2.21446,1.35,0.414461,5.61446
311.67,22,131.83,78.06,-0.542414,1,-1.74241,2.25759
311.67,19,229.59,78.07,-4.25933,1.45,-6.45933,-0.859331
311.67,21,305.94,82.99,3.45693,1.7,0.556932,7.15693
311.67,23,344.11,83.02,-1.02695,1.35,-2.72695,2.27305
311.67,25,253.62,86.26,2.99946,1.5,0.699461,6.39946
311.67,24,18.58,89.55,0.0251132,1.35,-1.57489,3.72511
311.67,26,122.59,98.67,-1.13828,0.95,-2.13828,1.56172
311.67,Untracked,26.76,106.75,-1.56149,2.3,-4.86149,4.13851
311.67,Untracked,73.81,107.91,0.322024,2.25,-3.17798,5.62202
311.67,32,115.04,111.7,-0.156921,1.4,-2.05692,3.24308
311.67,33,196.43,111.44,-0.820454,0.9,-1.82045,1.57955
311.67,Untracked,66.62,114.16,-0.467856,2.35,-4.26786,5.13214
311.67,28,228.76,116.14,1.37719,1.25,-0.422813,4.37719
311.67,36,135.35,118.7,-1.84415,1.2,-3.44415,1.15585
311.67,29,93.21,119.4,-0.514402,1.55,-2.4144,3.3856
311.67,31,37.22,123.15,0.348535,2.2,-3.55147,5.14853
311.67,40,258.74,126.93,-1.60128,1.25,-3.50128,1.39872
311.67,Untracked,8.3,127.53,2.28489,2.65,-2.01511,8.48489
311.67,Untracked,21.06,133.63,2.1146,2.5,-1.8854,8.1146
311.67,38,160.07,133.53,-1.93913,1.35,-3.93913,1.26087
311.67,Untracked,269.78,135.82,0.991562,1.15,-0.608438,3.99156
311.67,Untracked,104.81,139.46,0.0358744,1.8,-2.06413,4.63587
311.67,46,241.56,140.62,1.86123,1.3,0.261233,4.96123
311.67,45,210.37,141.36,0.0973269,1.05,-1.00267,2.99733
311.67,44,90.16,143.09,-0.642922,1.8,-3.14292,3.55708
311.67,49,190.05,142.86,0.203197,1.15,-1.2968,3.1032
311.67,Untracked,157.52,144.84,2.49386,1.55,0.193862,6.19386
311.67,52,120.02,147.15,0.988974,1.7,-1.91103,4.88897
311.67,53,42.44,148.1,0.795049,2.2,-3.10495,5.49505
311.67,56,132.91,155.3,3.23903,1.7,0.339035,7.03903
311.67,Untracked,19.91,156.71,1.02118,1.85,-1.27882,6.02118
311.67,54,258.94,158.47,-0.603987,1.05,-1.90399,2.19601
311.67,51,329.86,160.01,3.26861,1.65,0.468609,6.96861
311.67,Untracked,216.34,164.16,0.240136,0.85,-0.359864,3.24014
311.67,50,72.8,166.16,0.136831,2.15,-3.56317,4.83683
311.67,48,351.03,167.49,-0.731829,1.75,-3.73183,3.16817
311.67,Untracked,234.93,167.6,-0.622108,1.2,-1.62211,2.87789
311.67,63,65.26,171.67,0.306522,2.2,-3.49348,5.00652
311.67,61,37.47,175.26,-1.21278,2.1,-4.41278,3.58722
311.67,Untracked,212.91,176.95,-2.0845,1.15,-3.0845,1.5155
311.67,60,194.07,177.65,-1.88432,1.4,-3.48432,1.61568
311.67,59,19.03,180.3,-2.24356,1.85,-4.34356,2.35644
311.67,62,137.85,181.93,2.92395,1.7,-0.0760523,6.62395
311.67,64,250.37,184.96,-3.4737,1.3,-5.2737,-0.273698
311.67,66,227.5,190.63,1.18921,1.35,-0.510791,4.68921
311.67,67,205.49,196.18,-0.373028,1.55,-2.37303,3.32697
311.67,71,51.36,197.16,-0.622718,1.65,-2.22272,3.87728
311.67,65,6.44,197.44,3.24195,2.35,-0.458055,8.44195
311.67,68,287.39,197.85,-1.13834,1.2,-2.73834,1.96166
311.67,69,102.32,202.97,0.354663,2,-2.94534,4.75466
311.67,70,263.94,209.06,2.88337,1.3,0.983374,5.98337
311.67,73,121.01,210.09,1.63646,1.9,-1.06354,5.93646
311.67,75,96.07,221.51,0.387019,2.05,-2.71298,4.98702
311.67,76,332.73,221.72,-0.158894,1.75,-3.05889,3.74111
311.67,Untracked,186.93,222.46,0.72272,1.85,-1.97728,5.32272
311.67,80,112.44,225.73,0.780061,1.85,-1.61994,5.18006
311.67,Untracked,148.81,238.36,0.0308479,1.45,-1.16915,4.53085
311.67,81,8.55,239.95,0.518621,2.65,-4.18138,6.11862
311.67,83,65.98,240.49,0.248556,2.25,-3.45144,5.24856
311.67,77,369.98,244.35,-1.74225,1.2,-2.54225,2.15775
311.67,Untracked,130.32,247.76,-1.66743,1.3,-2.56743,2.83257
311.67,86,327.51,248.15,3.29351,1.7,0.493514,7.19351
311.67,87,289.03,253.31,-0.755037,1.15,-2.35504,2.04496
311.67,89,217.64,258.07,-2.25458,1.2,-3.35458,1.14542
311.67,92,110.77,262.6,-0.21133,1.7,-1.91133,4.18867
311.67,91,193.39,268.78,-2.98367,1.6,-5.18367,0.916331
311.67,93,294.48,272.5,-0.064246,1.3,-1.86425,2.93575
311.67,Untracked,71.7,274.42,-0.819451,2.1,-2.81945,5.28055
311.67,95,158.04,275.01,-0.409061,1.2,-1.50906,3.09094
311.67,98,233.39,277.14,3.98177,1.4,2.28177,7.38177
311.67,102,316.94,278.03,-3.32128,1.6,-5.92128,0.278716
311.67,97,270.75,278.88,1.90893,1.05,0.30893,4.60893
311.67,94,25.61,281.41,0.00517962,2.6,-4.59482,5.60518
311.67,99,334.04,283.17,4.60663,1.75,1.80663,8.70663
311.67,101,253.66,284.34,-4.01008,1.4,-6.11008,-0.710077
311.67,100,63.23,285.11,0.987759,2.1,-1.61224,5.98776
311.67,108,123.42,288.89,0.428437,1.65,-1.47156,4.62844
311.67,105,271.39,289.43,1.20468,1.1,-0.195321,4.00468
311.67,104,197.57,290.72,1.06539,1.5,-0.934605,4.76539
311.67,109,277.93,302.45,-1.6769,1.05,-2.9769,1.0231
311.67,110,145.93,304.22,-1.58404,1.25,-2.68404,2.01596
311.67,111,76.36,310.91,0.496255,2.3,-3.20374,5.59626
311.67,113,65.57,313.96,0.661348,2.4,-3.33865,5.86135
311.67,112,381.81,319.2,0.402689,1.95,-2.79731,4.80269
311.67,114,344.68,322.9,-1.48566,1.5,-2.88566,2.61434
311.67,117,110.59,325.87,-0.428914,1.95,-2.32891,4.17109
311.67,115,268.1,326.65,-0.397426,1.2,-1.99743,2.60257
311.67,116,17.96,327.99,0.61573,2.75,-4.28427,6.41573
311.67,118,212.13,328.52,1.84513,1.65,-0.454867,5.74513
311.67,121,176.52,330.47,-1.76592,1,-2.56592,1.23408
311.67,119,49.46,341.81,1.13514,2.5,-3.16486,6.53514
311.67,120,159.12,341.95,0.650018,1.05,-0.649982,3.65002
311.67,123,123.19,343.31,0.784599,1.75,-1.7154,5.0846
311.67,122,73.23,344.56,2.70525,2.25,-0.994747,7.80525
311.67,124,237.82,350.06,4.07505,1.75,1.17505,7.97505
311.67,130,136.94,357.74,-3.32272,1.65,-5.72272,0.577276
311.67,127,397.58,358.93,4.45751,2.1,0.957512,9.25751
311.67,128,421.98,360.29,-5.00674,2.35,-8.90674,0.393257
311.67,Untracked,175.24,367.03,0.051326,1.15,-1.34867,3.15133
311.67,132,190.46,374.01,-3.88557,1.1,-4.88557,-0.585568
311.67,131,106.74,378.34,-0.47519,1.5,-2.07519,3.72481
311.67,134,165.15,381.84,5.15564,1.45,3.25564,8.75564
311.67,Untracked,123.56,383.04,1.10062,2.2,-1.79938,6.60062
311.67,133,34.44,386.02,-0.348013,2.25,-2.54801,5.15199
311.67,135,394.4,390.55,2.97589,2.35,-1.02411,8.27589
311.67,Untracked,112.43,392.12,-0.335404,2.35,-3.5354,5.6646
311.67,137,366.91,392.51,0.811021,2.45,-3.48898,6.21102
311.67,Untracked,122.47,396.03,-0.780976,2.45,-4.48098,5.31902
311.67,138,146.89,396.86,-1.42632,1.95,-4.32632,3.07368
311.67,Untracked,162.68,399.45,5.57043,1.9,2.87043,10.3704
311.67,142,20.48,404.04,0.998581,2.35,-2.30142,6.59858
311.67,141,381.53,405.79,4.82856,2.5,0.428556,10.1286
311.67,139,177.01,407.04,0.738171,1.5,-1.46183,4.43817
311.67,146,129.11,410.36,-0.541839,2.25,-4.24184,4.45816
311.67,148,327.03,416.31,-1.30556,2.4,-5.60556,3.89444
311.67,147,432.06,416.6,-0.771837,2.1,-3.27184,4.52816
311.67,143,116.29,420.78,0.04407,2.35,-4.05593,5.24407
311.67,149,212.88,421.94,-3.57683,2.05,-6.67683,1.12317
311.67,152,68.76,422.33,1.16003,2.05,-1.33997,6.26003
311.67,144,161.01,422.4,1.55517,1.7,-0.944831,5.75517
311.67,150,294.27,424.62,-0.695287,2,-3.59529,3.90471
311.67,155,143.75,427.27,-0.945264,2.25,-4.64526,4.05474
311.67,Untracked,241.43,427.91,3.20824,1.9,0.50824,8.00824
311.67,Untracked,309.46,428.62,2.43794,2.8,-2.06206,9.03794
311.67,162,267.72,429.69,3.92645,1.65,1.62645,7.92645
311.67,154,109.33,429.87,0.0619578,2.45,-4.33804,5.46196
311.67,Untracked,415.98,430.63,-1.36505,2.4,-3.16505,6.23495
311.67,Untracked,257.71,431.47,-1.53698,1.6,-3.23698,2.96302
311.67,157,387.62,433.56,1.55391,2.6,-2.84609,7.05391
311.67,Untracked,229.78,440.73,-8.13221,2.6,-11.9322,-1.83221
311.67,Untracked,327.5,441.13,3.97923,3.3,-1.62077,11.5792
321.12,4,125.68,4.3,-0.484504,1.45,-2.4845,3.1155
321.12,5,296.25,10.37,3.05413,1.9,-0.245871,7.05413
321.12,Untracked,143.39,17.81,-0.371297,1.65,-2.7713,3.7287
321.12,Untracked,99.13,22.76,0.372107,2.25,-3.32789,5.47211
321.12,6,156.35,22.59,5.33386,1.75,2.23386,8.93386
321.12,7,249.5,24.01,0.520611,1.75,-2.47939,4.42061
321.12,14,57,27.93,1.6789,1.85,-1.0211,5.9789
321.12,Untracked,12.89,39.43,-5.69992,1.65,-7.19992,-0.399924
321.12,13,106.66,39.26,-3.44906,1.65,-5.74906,0.350938
321.12,9,255.45,40.15,-1.0057,1.4,-2.7057,2.4943
321.12,12,82.63,40.43,1.22574,1.9,-2.17426,5.22574
321.12,11,211.33,48.69,0.581619,1.2,-1.01838,3.38162
321.12,17,240.64,51.96,-1.05895,1.65,-3.85895,2.54105
321.12,15,33.79,57.23,5.45825,1.65,3.45825,9.55825
321.12,Untracked,11.68,58.82,0.776422,1.7,-0.923578,5.77642
321.12,20,118.02,68.93,1.81657,1.25,0.0165728,4.71657
321.12,22,131.81,77.55,-1.30595,1,-2.60595,1.19405
321.12,19,227.75,77.94,-4.28273,1.35,-6.28273,-1.08273
321.12,21,307.71,80.55,2.95779,1.7,0.257795,6.65779
321.12,23,344.7,83.01,-1.83599,1.35,-2.93599,1.76401
321.12,25,253.2,86.53,4.13705,1.45,1.63705,7.33705
321.12,24,19.09,89.44,1.18818,1.4,-0.911819,4.58818
321.12,Untracked,434.99,97.74,3.05301,2,-0.14699,7.65301
321.12,26,122.21,98.96,-0.588908,0.85,-1.58891,1.91109
321.12,Untracked,28.42,106.84,-2.98858,2.3,-6.88858,2.31142
321.12,Untracked,73.56,108.1,0.963177,2.05,-2.43682,5.66318
321.12,33,196.51,111.63,-0.764659,0.7,-1.56466,1.33534
321.12,32,115.5,113.32,0.232282,1.3,-1.76772,3.33228
321.12,Untracked,67.17,114.26,1.29787,2.15,-2.30213,6.19787
321.12,28,228.79,116.34,-0.463894,1.2,-2.06389,2.53611
321.12,36,135.26,119.01,-1.58024,1.15,-3.28024,1.11976
321.12,29,92.69,120.03,-1.09702,1.3,-2.49702,2.40298
321.12,40,260.61,123.42,-2.1634,1.35,-4.2634,0.836602
321.12,31,37.12,123.52,0.366399,2.1,-3.6336,4.6664
321.12,Untracked,11.62,127.91,0.077711,2.45,-4.12229,5.57771
321.12,38,159.86,132.4,-1.23833,1.2,-3.13833,1.56167
321.12,Untracked,269.89,133.13,2.42885,1.3,0.428853,5.42885
321.12,Untracked,27.04,135.72,2.0136,2.3,-1.7864,7.2136
321.12,46,241.43,140.19,1.86583,1.35,-0.434172,4.96583
321.12,45,210.15,140.94,0.796848,1.05,-0.703152,3.49685
321.12,49,189.77,141.81,-0.292349,1.15,-1.89235,2.50765
321.12,44,90.33,143.56,-0.957751,1.6,-2.85775,2.84225
321.12,Untracked,157.89,144.89,1.8489,1.45,-0.551099,5.2489
321.12,52,119.65,147.1,0.814167,1.7,-2.08583,4.41417
321.12,53,41.68,148.1,0.91056,2,-2.58944,5.11056
321.12,56,133.24,154.09,1.98798,1.65,-0.912017,5.58798
321.12,50,69.03,155.14,0.173283,2,-3.22672,4.37328
321.12,Untracked,19.11,156.98,1.22945,1.6,-0.670553,5.62945
321.12,54,258.81,158.51,-0.880325,1.1,-2.38033,1.91967
321.12,51,330.01,159.91,2.73829,1.7,-0.161706,6.43829
321.12,Untracked,217.46,163.23,-0.397243,1.1,-1.39724,2.90276
321.12,Untracked,235.04,167.89,0.743845,1.4,-1.05615,4.24385
321.12,48,350.51,168.41,-2.01819,1.85,-5.31819,1.98181
321.12,63,64.82,174.57,-0.0633383,1.9,-2.66334,4.13666
321.12,61,37.54,175.31,-0.853691,1.65,-2.85369,3.14631
321.12,Untracked,212.78,177.12,-0.744557,1.45,-2.44456,3.05544
321.12,60,193.41,177.39,-1.54443,1.55,-3.94443,1.95557
321.12,59,18.58,180.23,-2.25736,1.55,-4.05736,1.74264
321.12,62,137.93,181.89,2.45896,1.7,-0.541043,6.05896
321.12,64,250.26,184.03,-4.03352,1.4,-6.23352,-0.733523
321.12,66,227.85,190.31,0.755247,1.6,-1.84475,4.35525
321.12,67,205.57,196.17,-0.71457,1.7,-3.61457,2.98543
321.12,71,50.72,197.43,-1.18511,1.1,-2.08511,2.61489
321.12,65,5.85,197.79,2.94098,2,-0.0590225,7.54098
321.12,68,287.32,198.02,-1.11025,1.25,-2.81025,1.88975
321.12,69,102.92,205.08,0.285341,1.95,-3.01466,4.38534
321.12,70,263.77,209.56,2.97814,1.4,0.778139,6.27814
321.12,73,120.96,210.19,2.23486,1.8,-0.665144,6.13486
321.12,75,96.13,221.91,0.371157,1.95,-2.82884,4.57116
321.12,76,332.77,222.04,-1.07411,1.9,-4.57411,2.92589
321.12,Untracked,186.92,222.72,0.766376,1.9,-2.33362,5.16638
321.12,80,112.48,227.15,1.02543,1.75,-1.47457,5.02543
321.12,Untracked,148.49,238.48,0.116646,1.3,-1.08335,4.01665
321.12,83,65.66,240.73,0.223726,2,-3.07627,4.72373
321.12,81,9.23,242.18,0.0971945,2.4,-4.00281,5.29719
321.12,77,370,244.19,0.238884,1.7,-2.16112,4.13888
321.12,Untracked,130.23,247.74,-1.91908,1.1,-2.81908,1.78092
321.12,86,327.41,247.78,2.93925,1.9,-0.560754,6.93925
321.12,87,289.08,253.52,-1.22426,1.25,-3.02426,1.67574
321.12,89,217.41,257.88,-2.67529,1.3,-3.77529,0.924714
321.12,92,110.55,262.13,-0.0993475,1.55,-2.09935,3.80065
321.12,91,192.98,268.89,-3.29056,1.6,-5.29056,0.409437
321.12,93,294.6,272.12,0.453909,1.35,-1.84609,3.55391
321.12,Untracked,71.36,274.8,-1.48548,1.55,-2.78548,3.41452
321.12,95,157.95,275.06,0.0868043,1.1,-1.0132,3.1868
321.12,98,233.14,277.22,3.32763,1.55,1.52763,6.82763
321.12,102,316.88,278.01,-3.28211,1.75,-6.48211,0.417895
321.12,97,270.67,278.9,1.94217,1.2,0.0421673,4.64217
321.12,94,25.54,281.4,-0.189755,2.4,-4.28976,4.91024
321.12,99,333.66,283.22,6.17142,1.85,2.57142,9.97142
321.12,100,63.92,284.02,1.04405,1.55,-0.555948,5.24405
321.12,101,253.33,284.98,-3.83403,1.55,-6.43403,-0.534029
321.12,Untracked,113.35,286.77,0.614662,1.8,-1.68534,5.31466
321.12,108,123.28,288.92,0.57187,1.55,-1.32813,4.37187
321.12,105,271.31,289.39,1.13433,1.25,-0.565666,4.03433
321.12,104,200.24,290.48,0.979884,1.55,-0.920116,4.57988
321.12,Untracked,138.53,291.42,-1.2941,1.4,-2.4941,2.8059
321.12,109,280.67,297.43,-1.19223,1.15,-2.89223,1.50777
321.12,110,145.51,304.28,-1.8759,1.15,-2.7759,1.6241
321.12,111,76.15,310.35,0.453168,2,-2.94683,4.95317
321.12,113,65.11,313.98,0.130901,2.1,-3.2691,4.8309
321.12,112,381.69,319.19,0.569307,2.05,-3.03069,4.76931
321.12,114,344.36,322.94,-0.515248,1.7,-2.71525,3.48475
321.12,117,110.66,325.63,0.493512,1.65,-1.80649,4.39351
321.12,115,267.93,326.63,-0.321272,1.15,-2.02127,2.47873
321.12,116,18.12,327.65,0.136654,2.35,-2.96335,5.33665
321.12,118,212.17,328.78,2.05016,1.65,-0.549843,5.65016
321.12,121,180.54,333.31,-2.22889,1.05,-3.12889,0.87111
321.12,119,49.73,341.27,0.105324,2.05,-2.39468,5.00532
321.12,120,158.93,342,1.66964,1.2,-0.0303618,4.46964
321.12,123,122.99,343.29,1.6152,1.55,-0.684798,5.3152
321.12,122,73.06,344.7,1.65162,1.9,-1.04838,6.05162
321.12,124,222.37,345.68,4.19189,1.7,1.29189,7.89189
321.12,130,136.8,357.9,-2.86206,1.55,-5.26206,0.737945
321.12,127,397.54,358.86,3.93052,2,0.530517,8.13052
321.12,128,422.16,360.52,-4.99764,2.15,-8.39764,-0.39764
321.12,Untracked,174.15,364.44,0.23462,1.2,-1.26538,3.23462
321.12,Untracked,0.82,365.08,-1.52571,2.45,-3.62571,5.77429
321.12,132,189.51,375.18,-4.06581,1.1,-4.96581,-0.765812
321.12,131,106.45,377.23,-0.931682,1.1,-1.73168,2.66832
321.12,134,165.19,381.88,4.76487,1.45,2.86487,8.16487
321.12,Untracked,121.99,382.68,1.06134,1.65,-0.638656,5.76134
321.12,133,34.51,386.09,-0.941219,1,-1.44122,2.75878
321.12,135,394.3,390.51,2.48958,2.15,-1.11042,7.08958
321.12,Untracked,111.98,391.95,-2.03401,1.7,-3.53401,2.96599
321.12,137,366.36,393.05,0.408646,2.4,-4.19135,5.30865
321.12,138,146.86,396.92,-0.491942,1.8,-3.59194,3.30806
321.12,Untracked,162.75,399.02,5.25822,1.85,2.55822,9.55822
321.12,142,20.52,403.54,0.372912,1.25,-0.527088,4.47291
321.12,141,381.46,405.65,4.18622,2.45,-0.313783,9.18622
321.12,139,176.94,406.39,-0.661594,1.5,-2.86159,2.93841
321.12,146,130.33,409.21,-0.133111,2,-3.23311,4.16689
321.12,148,327.37,416.55,-2.19719,2.25,-6.29719,2.50281
321.12,147,431.85,416.71,-1.55645,2.2,-4.15645,3.64355
321.12,143,118.35,420.48,0.0259469,2.1,-3.17405,4.62595
321.12,149,212.77,421.98,-2.82,1.8,-5.82,1.18
321.12,152,68.36,422.11,0.684919,1.55,-0.915081,5.08492
321.12,144,160.95,422.35,2.5659,1.65,-0.334101,6.0659
321.12,150,293.28,423.09,-0.487008,1.45,-2.38701,3.11299
321.12,155,143.57,426.86,-0.387574,2.05,-4.08757,3.91243
321.12,Untracked,414.5,426.87,0.08755,2.45,-2.11245,6.98755
321.12,Untracked,308.94,428.05,-3.88177,2.3,-7.58177,1.41823
321.12,Untracked,240.33,428.37,-0.183653,1.4,-2.08365,3.61635
321.12,162,267.74,429.69,4.08549,1.2,2.38549,7.18549
321.12,154,107.68,430.15,-0.0973581,2.2,-3.39736,4.70264
321.12,Untracked,256.34,431.73,-2.20725,1.05,-3.40725,0.892747
321.12,157,386.95,433.4,1.00901,2.6,-3.69099,6.30901
321.12,Untracked,302.36,439.51,7.17143,2.35,3.27143,12.4714
321.12,Untracked,328.49,440.62,-0.948237,3,-6.24824,5.55176
321.12,Untracked,229.35,441.23,-2.1311,2,-5.1311,2.7689
330.56,4,125.67,4.1,-1.59622,1.75,-3.89622,2.50378
330.56,5,296.85,10.33,1.72853,1.8,-1.27147,5.82853
330.56,Untracked,143.62,17.69,3.00202,1.85,0.202019,7.40202
330.56,6,156.48,22.76,4.73624,1.7,1.93624,8.43624
330.56,Untracked,99.07,23.37,-3.60853,2.25,-7.00853,1.59147
330.56,7,248.79,23.96,1.10362,1.65,-1.59638,4.80362
330.56,14,56.55,27.14,1.04894,1.85,-1.45106,5.44894
330.56,13,107.19,39.37,-2.62277,1.55,-4.62277,1.07723
330.56,Untracked,11.39,39.59,-1.262,2.45,-4.862,4.738
330.56,9,255.31,40.06,-0.751971,1.4,-2.55197,2.54803
330.56,12,81.23,40.44,0.971559,1.9,-2.22844,5.17156
330.56,11,211.41,48.4,-0.735146,0.9,-1.43515,2.06485
330.56,17,240.93,51.36,-1.05569,1.5,-3.15569,2.34431
330.56,Untracked,10.64,57.86,-0.353667,1.9,-2.55367,4.74633
330.56,15,33.48,57.93,6.01583,2,2.61583,10.3158
330.56,20,118.27,69.01,1.52566,1.3,-0.474338,4.42566
330.56,19,227.2,77.33,-3.94303,1.15,-5.54303,-0.943025
330.56,22,132.24,77.62,-0.828935,1,-2.22894,1.77106
330.56,21,307.74,79.66,1.89996,1.7,-1.20004,5.39996
330.56,23,344.9,82.84,-0.758819,1.3,-2.35882,2.44118
330.56,25,253,86.26,4.43513,1.4,2.13513,7.53513
330.56,24,18.83,89.49,0.305142,1.1,-0.994858,3.40514
330.56,26,122.21,99.6,0.035451,1,-1.26455,2.63545
330.56,Untracked,435.6,99.39,4.16542,2.1,0.565417,8.86542
330.56,Untracked,29.83,105.8,-2.47193,1.9,-4.97193,2.42807
330.56,33,197.07,110.39,-1.03136,0.65,-1.73136,1.06864
330.56,32,114.46,112.67,0.0709152,1.4,-1.92908,3.37092
330.56,Untracked,67.93,114.07,2.77452,2.1,-0.425475,7.67452
330.56,28,228.73,116.19,-0.317385,1.15,-1.91739,2.48261
330.56,36,135.24,118.88,-2.36205,1.2,-3.96205,0.637953
330.56,29,92.86,119.33,-0.564531,1.3,-1.86453,2.93547
330.56,40,264.21,120.72,-1.73711,1.15,-3.43711,0.962888
330.56,Untracked,9.55,122.44,-3.1643,2.15,-6.1643,2.3357
330.56,31,37.7,123.35,-0.0910735,2.05,-3.49107,4.40893
330.56,Untracked,271.86,131.47,1.52153,1.2,-0.278472,4.52153
330.56,38,159.47,132.02,-2.12473,1.2,-3.92473,0.775267
330.56,Untracked,17.33,134.33,1.90223,2.1,-1.29777,7.10223
330.56,46,241.5,139.89,2.09311,1.35,0.0931076,5.09311
330.56,45,210.11,140.75,1.55854,1.05,0.558544,4.25854
330.56,49,189.67,141.42,-0.139374,1.1,-1.53937,2.56063
330.56,50,76.26,143.09,0.0321579,1.8,-2.56784,4.23216
330.56,44,91.57,143.55,-1.05455,1.5,-2.75455,2.84545
330.56,Untracked,157.75,144.8,4.11044,1.45,1.81044,7.51044
330.56,52,120.02,146.64,0.148599,1.65,-2.4514,3.8486
330.56,53,43.21,148.06,0.796481,2,-2.30352,5.19648
330.56,56,133.11,155.29,1.10202,1.65,-1.69798,4.70202
330.56,Untracked,18.98,157.32,2.06259,1.8,-0.437406,6.86259
330.56,54,258.74,158.53,0.452844,1.15,-1.34716,3.15284
330.56,51,330.02,159.94,2.20656,1.55,-0.393445,5.70656
330.56,Untracked,217.76,162.12,-0.787177,0.9,-1.38718,2.21282
330.56,Untracked,234.95,167.92,1.85576,1.25,0.55576,5.15576
330.56,48,351.05,168.67,-2.55556,1.75,-5.75556,1.24444
330.56,61,37.43,175.09,-1.0396,1.7,-2.6396,3.4604
330.56,63,65.64,175.32,-0.572281,1.85,-2.57228,3.92772
330.56,Untracked,212.23,176.84,-3.25756,1.2,-4.25756,0.24244
330.56,60,192.87,177.59,-1.25477,1.35,-2.55477,2.04523
330.56,59,17.88,180.21,-1.27215,1.7,-3.27215,2.92785
330.56,62,137.96,181.72,1.60936,1.65,-1.19064,5.20936
330.56,64,250.46,183.88,-3.10472,1.3,-5.10472,-0.10472
330.56,66,228.02,189.88,1.01799,1.4,-0.882006,4.21799
330.56,67,205.37,196.01,-0.580234,1.6,-2.58023,2.91977
330.56,65,5.59,197.36,3.44837,2,0.94837,8.14837
330.56,71,50.75,197.26,-1.42657,1.2,-2.12657,2.77343
330.56,68,287.28,198.09,-0.675411,1.05,-1.67541,2.12459
330.56,69,103.32,205.92,-0.674563,2,-3.67456,3.72544
330.56,73,121.06,210.13,1.44245,1.85,-1.05755,5.54245
330.56,75,96.51,221.74,0.0208407,2,-2.77916,4.52084
330.56,76,332.67,222.1,-1.56399,1.65,-4.46399,1.93601
330.56,Untracked,186.91,222.64,3.02787,1.9,0.827873,7.22787
330.56,80,112.6,227.43,0.822969,1.8,-1.17703,5.02297
330.56,Untracked,148.43,238.01,2.07148,1.35,1.07148,6.37148
330.56,83,65.75,240.63,0.214987,2.15,-2.78501,4.91499
330.56,81,10.44,243.94,0.20432,2.45,-3.29568,5.50432
330.56,77,370.19,244,-0.0436228,1.5,-2.04362,3.55638
330.56,Untracked,130.64,247.36,-3.63645,1.2,-4.33645,0.863547
330.56,86,327.54,247.42,3.07813,1.55,0.278127,6.37813
330.56,87,289.04,254.02,-0.682594,0.85,-1.78259,1.41741
